,complexNo,complexName,cortarNo,realEstateTypeCode,realEstateTypeName,detailAddress,latitude,longitude,totalHouseholdCount,totalBuildingCount,highFloor,lowFloor,useApproveYmd,dealCount,leaseCount,rentCount,shortTermRentCount,cortarAddress,gu_cortarNo,gu_cortarName,dong_cartarName
90,106953,케이씨빌,1168010800,APT,아파트,104-23,37.519018,127.038771,12.0,1.0,6.0,6.0,20041118,0.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
91,10831,테크노빌라트,1168010800,APT,아파트,271-6,37.511222,127.040244,18.0,1.0,5.0,4.0,20020628,2.0,0.0,2.0,3.0,서울시 강남구 논현동,1168000000,강남구,논현동
92,102051,토미빌(228-9),1168010800,APT,아파트,228-9,37.508967,127.033855,24.0,3.0,5.0,4.0,20030224,2.0,1.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
93,150539,토미하우스(도시형),1168010800,APT,아파트,136-22,37.511675,127.026371,14.0,1.0,5.0,4.0,20130411,0.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
94,127036,펜트힐루논현(도시형),1168010800,APT,아파트,211-21,37.513806,127.035001,131.0,1.0,17.0,14.0,20210830,23.0,23.0,23.0,5.0,서울시 강남구 논현동,1168000000,강남구,논현동
95,25838,프라임(196-4),1168010800,APT,아파트,196-4,37.506589,127.028423,19.0,1.0,7.0,6.0,20060929,3.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
96,24032,프라임(80-13),1168010800,APT,아파트,80-13,37.51623,127.030617,28.0,1.0,7.0,7.0,20040609,0.0,1.0,3.0,1.0,서울시 강남구 논현동,1168000000,강남구,논현동
97,154452,"학동역이안테라디움(민간임대,도시형)",1168010800,APT,아파트,207,37.513824,127.031222,54.0,1.0,14.0,14.0,20220923,0.0,0.0,1.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
98,22907,학동참진,1168010800,APT,아파트,217-34,37.51262,127.03383,18.0,1.0,6.0,6.0,20050628,0.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
99,11608,한양빌라트,1168010800,APT,아파트,79-7,37.517065,127.031307,19.0,1.0,7.0,5.0,19981123,4.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
100,105866,한양수자인어반게이트(도시형),1168010800,APT,아파트,221-7,37.509749,127.033574,108.0,1.0,9.0,6.0,20130626,7.0,3.0,4.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
101,3043,현대넥서스(261-7),1168010800,APT,아파트,261-7,37.511845,127.036533,18.0,1.0,10.0,8.0,20001005,1.0,3.0,1.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
102,9360,현대넥서스(261-8),1168010800,APT,아파트,261-8,37.511596,127.036864,16.0,1.0,9.0,7.0,19971212,0.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
103,9395,현대인텔렉스(주상복합),1168010800,APT,아파트,261,37.511673,127.036354,42.0,1.0,22.0,22.0,19970415,3.0,2.0,1.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
104,25646,휴먼스페이스(주상복합),1168010800,APT,아파트,192-15,37.507676,127.033476,18.0,1.0,14.0,14.0,20030602,0.0,5.0,5.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
105,103607,힐스빌7차,1168010800,APT,아파트,46-2,37.513274,127.022895,9.0,1.0,6.0,5.0,20030310,0.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
106,10788,힐타워,1168010800,APT,아파트,53-1,37.512492,127.023086,16.0,1.0,6.0,5.0,20010628,1.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
107,144828,힐튼빌(도시형),1168010800,APT,아파트,271-9,37.511114,127.040727,14.0,1.0,5.0,4.0,20130314,0.0,0.0,0.0,0.0,서울시 강남구 논현동,1168000000,강남구,논현동
0,16244,S-타워(주상복합),1168010600,APT,아파트,983-1,37.503447,127.065572,19.0,1.0,17.0,11.0,19960715,0.0,0.0,3.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
1,65,"개포우성1,2차",1168010600,APT,아파트,503,37.491425,127.059778,1140.0,14.0,15.0,15.0,19831217,25.0,34.0,29.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
2,11063,노빌리티빌리지,1168010600,APT,아파트,1017-1,37.497441,127.060433,14.0,1.0,8.0,8.0,19991231,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
3,111580,대치SK뷰,1168010600,APT,아파트,1029,37.495967,127.060322,239.0,4.0,20.0,10.0,20170620,14.0,2.0,10.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
4,10393,대치대우아이빌멤버스4차(주상복합),1168010600,APT,아파트,891-26,37.504642,127.053828,134.0,1.0,12.0,10.0,20031204,5.0,7.0,2.0,4.0,서울시 강남구 대치동,1168000000,강남구,대치동
5,9906,대치대우아이빌명문가(주상복합),1168010600,APT,아파트,891-23,37.505138,127.053901,210.0,1.0,11.0,11.0,20040223,2.0,6.0,2.0,7.0,서울시 강남구 대치동,1168000000,강남구,대치동
6,107810,대치더블유타워(도시형),1168010600,APT,아파트,952-2,37.505016,127.063471,149.0,1.0,7.0,6.0,20131114,0.0,0.0,8.0,7.0,서울시 강남구 대치동,1168000000,강남구,대치동
7,152278,대치더클래스,1168010600,APT,아파트,1031,37.497342,127.060855,42.0,1.0,10.0,7.0,20220902,1.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
8,22493,대치롯데캐슬리베,1168010600,APT,아파트,1025,37.496298,127.053809,144.0,2.0,18.0,18.0,20080222,9.0,5.0,8.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
9,127973,대치르엘,1168010600,APT,아파트,1030,37.501638,127.064308,273.0,6.0,15.0,5.0,20210917,16.0,26.0,17.0,2.0,서울시 강남구 대치동,1168000000,강남구,대치동
10,135,대치삼성1차,1168010600,APT,아파트,1014-3,37.496538,127.059121,960.0,14.0,25.0,7.0,20000731,49.0,128.0,102.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
11,9782,대치삼성2차,1168010600,APT,아파트,1014-1,37.497046,127.057614,19.0,1.0,5.0,5.0,19991025,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
12,8994,대치삼성3차,1168010600,APT,아파트,1016-2,37.497535,127.059855,35.0,2.0,8.0,6.0,20000229,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
13,105210,대치상지리츠빌카일룸,1168010600,APT,아파트,1009-4,37.501584,127.068208,15.0,1.0,17.0,16.0,20110909,0.0,2.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
14,19418,대치아이파크,1168010600,APT,아파트,888,37.494754,127.054575,768.0,11.0,25.0,18.0,20080603,31.0,77.0,54.0,2.0,서울시 강남구 대치동,1168000000,강남구,대치동
15,13081,대치우정에쉐르1(주상복합),1168010600,APT,아파트,891-28,37.504627,127.054247,80.0,1.0,11.0,11.0,20040430,8.0,13.0,8.0,1.0,서울시 강남구 대치동,1168000000,강남구,대치동
16,19313,대치우정에쉐르2(주상복합),1168010600,APT,아파트,890-42,37.504308,127.052611,18.0,1.0,11.0,11.0,20040520,2.0,0.0,2.0,3.0,서울시 강남구 대치동,1168000000,강남구,대치동
17,102955,대치주성,1168010600,APT,아파트,962-20,37.50161,127.060109,14.0,1.0,7.0,7.0,20041027,2.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
18,123312,대치타워,1168010600,APT,아파트,914-8,37.501743,127.058086,10.0,1.0,7.0,6.0,20030403,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
19,135597,대치푸르지오써밋,1168010600,APT,아파트,963번지 일원,37.502438,127.060288,489.0,9.0,18.0,7.0,202306,32.0,24.0,9.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
20,10297,대치풍림아이원1차,1168010600,APT,아파트,910-3,37.501695,127.054872,57.0,3.0,7.0,6.0,20030828,4.0,2.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
21,13826,대치풍림아이원2차,1168010600,APT,아파트,910-7,37.501362,127.054967,33.0,2.0,7.0,5.0,20031028,0.0,7.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
22,11620,대치풍림아이원3차,1168010600,APT,아파트,1007-1,37.504691,127.066834,42.0,1.0,15.0,15.0,20040701,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
23,11621,대치풍림아이원4차,1168010600,APT,아파트,1007-2,37.504258,127.066704,33.0,1.0,12.0,12.0,20040630,5.0,6.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
24,107149,대치하나빌,1168010600,APT,아파트,1015-6,37.497029,127.058482,12.0,1.0,7.0,6.0,20031025,3.0,6.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
25,22573,대치한신휴플러스,1168010600,APT,아파트,907-2,37.501432,127.051392,66.0,1.0,9.0,8.0,20050426,1.0,3.0,6.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
26,971,대치현대,1168010600,APT,아파트,974,37.500906,127.061068,630.0,8.0,24.0,7.0,19990614,21.0,27.0,18.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
27,3045,대치효성,1168010600,APT,아파트,988-4,37.498894,126.673435,83.0,1.0,17.0,16.0,19990830,1.0,5.0,3.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
28,116437,더힐하우스(도시형),1168010600,APT,아파트,920-27,37.499451,127.052869,44.0,4.0,5.0,5.0,20160616,1.0,1.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
29,22149,"동민맥스빌(A동,주상복합)",1168010600,APT,아파트,938-11,37.497826,127.055588,30.0,1.0,6.0,6.0,20041227,2.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
30,101378,동민맥스빌(B동),1168010600,APT,아파트,938-13,37.497945,127.05588,18.0,1.0,6.0,6.0,20041224,1.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
31,8710,동부센트레빌,1168010600,APT,아파트,670,37.493104,127.055557,805.0,7.0,29.0,24.0,20050128,47.0,34.0,38.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
32,14104,동양,1168010600,APT,아파트,920-32,37.499793,127.052577,19.0,1.0,6.0,4.0,19990111,0.0,4.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
33,107916,래미안대치팰리스1단지,1168010600,APT,아파트,1027,37.494375,127.057833,1278.0,13.0,35.0,12.0,20150922,59.0,96.0,109.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
34,107917,래미안대치팰리스2단지,1168010600,APT,아파트,1028,37.494936,127.061199,330.0,4.0,35.0,16.0,20150922,21.0,31.0,28.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
35,972,래미안대치하이스턴,1168010600,APT,아파트,985,37.501371,127.065157,354.0,5.0,16.0,11.0,20140227,4.0,33.0,13.0,1.0,서울시 강남구 대치동,1168000000,강남구,대치동
36,125239,로프트아파트먼트대치(도시형),1168010600,APT,아파트,908-4,37.500705,127.051929,16.0,1.0,9.0,9.0,20190807,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
37,3303,롯데캐슬,1168010600,APT,아파트,893,37.505115,127.056706,142.0,3.0,22.0,6.0,20020829,9.0,12.0,5.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
38,102910,메트로,1168010600,APT,아파트,901-51,37.502997,127.055466,11.0,1.0,6.0,5.0,20020912,2.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
39,23612,미소시티,1168010600,APT,아파트,904-10,37.502617,127.056398,18.0,1.0,10.0,10.0,20060705,0.0,1.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
40,19488,삼환SOGOOD(주상복합),1168010600,APT,아파트,938-16,37.497556,127.055682,37.0,1.0,15.0,13.0,20061107,2.0,1.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
41,154,"선경1,2차",1168010600,APT,아파트,506,37.49228,127.062918,1034.0,12.0,15.0,15.0,19831212,37.0,35.0,7.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
42,9005,선경3차,1168010600,APT,아파트,602,37.494174,127.060947,54.0,1.0,9.0,9.0,19901015,5.0,0.0,1.0,1.0,서울시 강남구 대치동,1168000000,강남구,대치동
43,12231,선릉역대우아이빌5차(주상복합),1168010600,APT,아파트,890-49,37.504498,127.051602,150.0,1.0,13.0,13.0,20040428,7.0,1.0,5.0,2.0,서울시 강남구 대치동,1168000000,강남구,대치동
44,15236,선릉역풍림아이원레몬(주상복합),1168010600,APT,아파트,890-54,37.504226,127.051481,44.0,1.0,12.0,12.0,20060623,0.0,2.0,0.0,4.0,서울시 강남구 대치동,1168000000,강남구,대치동
45,15132,세연파크뷰,1168010600,APT,아파트,929-8,37.500147,127.058556,19.0,1.0,5.0,5.0,20020702,0.0,1.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
46,3304,세영팔래스,1168010600,APT,아파트,975-20,37.50085,127.06214,67.0,1.0,13.0,8.0,20020122,7.0,1.0,3.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
47,17690,스카이써밋,1168010600,APT,아파트,915-13,37.501137,127.058351,10.0,1.0,6.0,6.0,20040409,2.0,3.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
48,162642,스톤빌리지(도시형),1168010600,APT,아파트,934-2,37.498747,127.05607,28.0,2.0,6.0,4.0,20161229,1.0,1.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
49,128876,스톤빌리지대치2차(도시형),1168010600,APT,아파트,934-8,37.498846,127.056706,25.0,2.0,6.0,6.0,20180515,0.0,2.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
50,126762,스톤빌리지대치3차(도시형),1168010600,APT,아파트,910-11,37.501121,127.054262,22.0,2.0,6.0,3.0,20180416,0.0,5.0,2.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
51,127277,스톤빌리지대치4차(도시형),1168010600,APT,아파트,925,37.499847,127.055246,20.0,2.0,6.0,6.0,20190926,0.0,1.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
52,13148,아름빌,1168010600,APT,아파트,889-74,37.5034,127.050632,43.0,1.0,12.0,11.0,20030630,4.0,3.0,2.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
53,27002,아크로빌,1168010600,APT,아파트,1023-14,37.497173,127.057315,14.0,2.0,5.0,4.0,20051025,4.0,1.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
54,148650,아티스톤(주상복합),1168010600,APT,아파트,907-12,37.501061,127.051845,29.0,1.0,12.0,8.0,20221027,5.0,9.0,1.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
55,18946,우정에쉐르3,1168010600,APT,아파트,950,37.506908,127.062328,19.0,1.0,7.0,6.0,20040602,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
56,102216,월드빌,1168010600,APT,아파트,950-3,37.506594,127.062433,11.0,1.0,6.0,6.0,20040206,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
57,3047,청암빌라트,1168010600,APT,아파트,650,37.49245,127.057171,18.0,1.0,9.0,9.0,19911129,2.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
58,22676,청원,1168010600,APT,아파트,934-1,37.498433,127.056055,19.0,1.0,6.0,4.0,20050222,3.0,6.0,2.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
59,9579,테헤란로대우아이빌(주상복합),1168010600,APT,아파트,891-6,37.505663,127.054222,371.0,1.0,26.0,25.0,20040429,9.0,12.0,5.0,5.0,서울시 강남구 대치동,1168000000,강남구,대치동
60,11010,포스코더샵,1168010600,APT,아파트,902,37.504102,127.057307,276.0,4.0,22.0,18.0,20040930,15.0,6.0,27.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
61,102325,하이캐슬,1168010600,APT,아파트,986-14,37.500568,127.063855,67.0,2.0,11.0,7.0,20050128,2.0,2.0,5.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
62,105,"한보미도맨션1,2차",1168010600,APT,아파트,511,37.493541,127.067516,2436.0,21.0,14.0,14.0,19831128,179.0,178.0,78.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
63,11167,한보미도맨션3차,1168010600,APT,아파트,601-1,37.494596,127.061803,18.0,1.0,9.0,9.0,19901113,2.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
64,23995,한양팰리스,1168010600,APT,아파트,941-13,37.499211,127.059755,14.0,1.0,7.0,7.0,20040109,0.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
65,24735,한티,1168010600,APT,아파트,933-35,37.499028,127.057213,22.0,2.0,7.0,5.0,20040730,1.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
66,973,현대,1168010600,APT,아파트,992,37.499994,127.065332,120.0,1.0,15.0,15.0,19900419,1.0,0.0,0.0,0.0,서울시 강남구 대치동,1168000000,강남구,대치동
67,113852,현대썬앤빌테헤란(도시형),1168010600,APT,아파트,894,37.504415,127.054758,49.0,1.0,8.0,6.0,20161020,2.0,4.0,3.0,10.0,서울시 강남구 대치동,1168000000,강남구,대치동
68,24662,화인하이빌,1168010600,APT,아파트,950-5,37.506477,127.062503,18.0,1.0,7.0,5.0,20040630,0.0,0.0,0.0,1.0,서울시 강남구 대치동,1168000000,강남구,대치동
0,271,개포럭키,1168011800,APT,아파트,462,37.486173,127.046304,128.0,2.0,8.0,8.0,19861027,9.0,0.0,1.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
1,276,개포우성4차,1168011800,APT,아파트,465,37.485574,127.049184,459.0,8.0,9.0,9.0,19851226,31.0,9.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
2,294,개포우성5차,1168011800,APT,아파트,463-1,37.486029,127.047425,180.0,4.0,9.0,9.0,19861027,20.0,2.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
3,3048,경남,1168011800,APT,아파트,967,37.488679,127.040856,348.0,4.0,22.0,20.0,20050602,16.0,14.0,4.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
4,103960,그랜빌캐슬,1168011800,APT,아파트,190-3,37.488801,127.044789,15.0,1.0,5.0,3.0,20030130,1.0,1.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
5,18522,극동스타클래스(주상복합),1168011800,APT,아파트,957-11,37.485197,127.036016,96.0,1.0,20.0,18.0,20070302,4.0,0.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
6,315,대림,1168011800,APT,아파트,960,37.486463,127.039867,197.0,2.0,14.0,9.0,19921119,5.0,5.0,3.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
7,974,대림아크로빌(주상복합),1168011800,APT,아파트,467-6,37.488198,127.051147,490.0,2.0,46.0,3.0,19991126,21.0,17.0,6.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
8,18975,대명비발디,1168011800,APT,아파트,944-6,37.489067,127.03436,18.0,1.0,7.0,7.0,20031004,1.0,0.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
9,9808,대우양재디오빌(주상복합),1168011800,APT,아파트,952,37.486502,127.033545,155.0,1.0,15.0,15.0,20040423,8.0,1.0,1.0,1.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
10,134332,더힐(도시형),1168011800,APT,아파트,413-7,37.484744,127.043447,11.0,1.0,5.0,4.0,19901229,0.0,0.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
11,104408,도곡그린빌,1168011800,APT,아파트,955,37.486142,127.035834,19.0,1.0,6.0,5.0,19951230,0.0,0.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
12,11698,도곡렉슬,1168011800,APT,아파트,527,37.493869,127.050945,3002.0,34.0,25.0,16.0,20060127,71.0,71.0,71.0,1.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
13,142590,도곡루아르(도시형),1168011800,APT,아파트,941-1,37.490065,127.034403,29.0,1.0,14.0,14.0,20220404,7.0,3.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
14,3040,도곡삼성래미안,1168011800,APT,아파트,91-5,37.489972,127.050406,732.0,10.0,24.0,20.0,20011201,23.0,16.0,4.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
15,125149,도곡상지카일룸,1168011800,APT,아파트,202,37.487887,127.043927,23.0,1.0,7.0,6.0,20181224,1.0,0.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
16,101240,도곡스타빌,1168011800,APT,아파트,514-3,37.484133,127.042565,15.0,1.0,6.0,4.0,20060915,0.0,1.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
17,129662,도곡스테이77(도시형),1168011800,APT,아파트,957,37.485157,127.034931,77.0,1.0,10.0,10.0,20200302,0.0,1.0,4.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
18,319,도곡쌍용예가,1168011800,APT,아파트,933,37.487588,127.038586,384.0,5.0,13.0,12.0,20150128,21.0,11.0,0.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
19,19405,도곡아이파크1차,1168011800,APT,아파트,543-7,37.492403,127.043477,321.0,5.0,27.0,12.0,20070327,18.0,13.0,8.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
20,19635,도곡아이파크2차,1168011800,APT,아파트,969,37.489234,127.037174,58.0,2.0,13.0,12.0,20060213,6.0,3.0,1.0,0.0,서울시 강남구 도곡동,1168000000,강남구,도곡동
